image name,filepath,label,subtype,group_id,image,text
2058.jpg,/CSAM_non_sens/images/2058.jpg,CSAM,Non sensitive,2058.jpg,2058.jpg,"Caption: A child appears distressed, possibly due to emotional or environmental factors. Visible signs of distress include a tense posture and a worried expression.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
2057.jpg,/CSAM_non_sens/images/2057.jpg,CSAM,Non sensitive,2057.jpg,2057.jpg,"Caption: A child is seen holding bricks, possibly involved in manual labor. Visible physical aggression or bullying could pose risks to the child's safety and well-being.

Tags: #ChildSafety #ChildProtection #StopViolence #ChildLabor #SafeEnvironment"
1891.jpg,/CSAM_non_sens/images/1891.jpg,CSAM,Non sensitive,1891.jpg,1891.jpg,"Caption: A child appears to be hiding under a piece of furniture, possibly feeling scared or distressed. This situation highlights the importance of providing a safe and comforting environment for children.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3230.jpg,/CSAM_non_sens/videos/video001/3230.jpg,CSAM,Non sensitive,video001,3230.jpg,"Caption: A child appears distressed and is leaning forward, possibly in response to something off-screen. Another child seems to be comforting or interacting with them.

Tags: #ChildSafety #ChildEmotionalSupport #ChildDistress"
3237.jpg,/CSAM_non_sens/videos/video001/3237.jpg,CSAM,Non sensitive,video001,3237.jpg,"Caption: A child appears to be reaching out towards another child, who seems to be leaning forward, possibly in a gesture of concern or assistance. The setting looks like a living room with a couch and some flowers on a table.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3239.jpg,/CSAM_non_sens/videos/video001/3239.jpg,CSAM,Non sensitive,video001,3239.jpg,"Caption: A child appears distressed while another child reaches out to comfort them. Visible signs of distress include tears and a worried expression.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3247.jpg,/CSAM_non_sens/videos/video001/3247.jpg,CSAM,Non sensitive,video001,3247.jpg,"Caption: A child appears to be being pushed by another individual, indicating potential physical aggression.

Tags: #ChildSafety #ChildProtection #StopViolence"
3257.jpg,/CSAM_non_sens/videos/video001/3257.jpg,CSAM,Non sensitive,video001,3257.jpg,"Caption: A child appears distressed, possibly crying or expressing sadness. Visible signs of distress include tears and a worried expression.

Tags: #ChildSafety #ChildEmotionalWellbeing #ChildProtection"
3258.jpg,/CSAM_non_sens/videos/video001/3258.jpg,CSAM,Non sensitive,video001,3258.jpg,"Caption: A child appears distressed while interacting with an adult in a living room setting. The adult seems to be comforting the child, who is holding a backpack. The scene suggests a moment of concern or emotional support.

Tags: #ChildSafety #ChildEmotionalSupport #SafeEnvironment"
3259.jpg,/CSAM_non_sens/videos/video001/3259.jpg,CSAM,Non sensitive,video001,3259.jpg,"Caption: A child appears distressed while another person holds a phone, possibly showing something that has upset the child.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
3260.jpg,/CSAM_non_sens/videos/video001/3260.jpg,CSAM,Non sensitive,video001,3260.jpg,"Caption: A woman appears to be comforting a distressed child, who seems to be crying or upset. The woman is holding the child gently and speaking to them.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3261.jpg,/CSAM_non_sens/videos/video001/3261.jpg,CSAM,Non sensitive,video001,3261.jpg,"Caption: A child appears to be being physically restrained by an adult, indicating a concerning situation.

Tags: #ChildSafety #ChildProtection #PhysicalAggression"
3262.jpg,/CSAM_non_sens/videos/video001/3262.jpg,CSAM,Non sensitive,video001,3262.jpg,"Caption: A child appears to be being restrained by an adult, suggesting a concerning situation.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3265.jpg,/CSAM_non_sens/videos/video001/3265.jpg,CSAM,Non sensitive,video001,3265.jpg,"Caption: A child appears to be being pushed or restrained by another individual, which can be concerning and put the child at risk.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3266.jpg,/CSAM_non_sens/videos/video001/3266.jpg,CSAM,Non sensitive,video001,3266.jpg,"Caption: A child appears to be being held by another individual, possibly in a protective or comforting manner. The setting suggests a domestic environment.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3267.jpg,/CSAM_non_sens/videos/video001/3267.jpg,CSAM,Non sensitive,video001,3267.jpg,"Caption: A child appears to be being held by another individual in a potentially unsafe situation. Visible physical contact suggests a concern for safety and protection.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3268.jpg,/CSAM_non_sens/videos/video001/3268.jpg,CSAM,Non sensitive,video001,3268.jpg,"Caption: A child appears to be in distress, possibly due to isolation or sadness. Visible signs of emotional vulnerability include a lack of engagement and a somber expression.

Tags: #ChildSafety #ChildEmotionalWellbeing #Isolation #Vulnerability"
3269.jpg,/CSAM_non_sens/videos/video001/3269.jpg,CSAM,Non sensitive,video001,3269.jpg,"Caption: A child appears to be experiencing distress, possibly due to a difficult moment. The child looks sad and isolated, which can be concerning.

Tags: #ChildSafety #ChildProtection #ChildWellbeing #EmotionalSupport #SafeEnvironment"
3270.jpg,/CSAM_non_sens/videos/video001/3270.jpg,CSAM,Non sensitive,video001,3270.jpg,"Caption: A child appears distressed and is being scolding by an adult. Visible signs of distress include tears and a worried expression.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3271.jpg,/CSAM_non_sens/videos/video001/3271.jpg,CSAM,Non sensitive,video001,3271.jpg,"Caption: A child appears distressed, possibly due to a difficult moment. The environment suggests a need for support and safety.

Tags: #ChildSafety #ChildProtection #ChildWellbeing"
3272.jpg,/CSAM_non_sens/videos/video001/3272.jpg,CSAM,Non sensitive,video001,3272.jpg,"Caption: A child appears to be receiving physical assistance, possibly from an adult, which could indicate a need for immediate attention to ensure safety.

Tags: #ChildSafety #ChildProtection #PhysicalAssistance"
3273.jpg,/CSAM_non_sens/videos/video001/3273.jpg,CSAM,Non sensitive,video001,3273.jpg,"Caption: A child appears distressed, possibly due to a difficult conversation or situation. The adult seems to be trying to comfort or explain something, indicating a moment of emotional support.

Tags: #ChildSafety #EmotionalSupport #ChildWellbeing"
3274.jpg,/CSAM_non_sens/videos/video001/3274.jpg,CSAM,Non sensitive,video001,3274.jpg,"Caption: A child appears distressed, possibly due to a difficult moment. Visible signs of distress include sadness and isolation.

Tags: #ChildSafety #ChildProtection #ChildWellbeing #EmotionalSupport #SafeEnvironment"
3277.jpg,/CSAM_non_sens/videos/video001/3277.jpg,CSAM,Non sensitive,video001,3277.jpg,"Caption: A child appears distressed, with closed eyes and a tense expression, suggesting emotional distress.

Tags: #ChildSafety #ChildEmotionalWellbeing #Distress"
3508.jpg,/CSAM_non_sens/videos/video001/3508.jpg,CSAM,Non sensitive,video001,3508.jpg,"Caption: A child appears distressed while another person reaches out towards them, possibly in a comforting gesture. Visible signs of distress include the child's body language and facial expression.

Tags: #ChildSafety #ChildProtection #Distress #EmotionalSupport"
3510.jpg,/CSAM_non_sens/videos/video001/3510.jpg,CSAM,Non sensitive,video001,3510.jpg,"Caption: A child appears to be reaching out towards another child, who seems to be in a defensive posture. This interaction suggests potential physical contact or conflict.

Tags: #ChildSafety #ChildProtection #Bullying #Intimidation #PhysicalAggression"
3511.jpg,/CSAM_non_sens/videos/video001/3511.jpg,CSAM,Non sensitive,video001,3511.jpg,"Caption: A child appears to be reaching out towards another child, who seems to be bending down, possibly in a comforting or protective manner. The scene suggests a moment of interaction between two children.

Tags: #ChildSafety #ChildInteraction #SafeEnvironment"
3512.jpg,/CSAM_non_sens/videos/video001/3512.jpg,CSAM,Non sensitive,video001,3512.jpg,"Caption: A child appears distressed and is being ignored by adults in a living room setting. The child seems to be in a vulnerable position, possibly feeling isolated and neglected.

Tags: #ChildSafety #ChildProtection #Isolation #Vulnerability"
3513.jpg,/CSAM_non_sens/videos/video001/3513.jpg,CSAM,Non sensitive,video001,3513.jpg,"Caption: A child appears to be receiving a toy or gift from an adult, which could be seen as a form of physical aggression if the child is not comfortable with it.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3515.jpg,/CSAM_non_sens/videos/video001/3515.jpg,CSAM,Non sensitive,video001,3515.jpg,"Caption: A child appears to be standing close to an adult who seems to be comforting them. The adult is holding something in their hand, possibly a small object or toy.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3516.jpg,/CSAM_non_sens/videos/video001/3516.jpg,CSAM,Non sensitive,video001,3516.jpg,"Caption: A child appears distressed while sitting on a couch next to an adult who seems to be comforting them. The adult is holding their hands together, possibly in a gesture of reassurance.

Tags: #ChildSafety #ChildEmotionalSupport #ComfortingBehaviors"
3517.jpg,/CSAM_non_sens/videos/video001/3517.jpg,CSAM,Non sensitive,video001,3517.jpg,"Caption: A child appears distressed, possibly due to a difficult moment. The adult seems to be trying to comfort or interact with the child, indicating concern for their well-being.

Tags: #ChildSafety #ChildProtection #ChildWellbeing"
3519.jpg,/CSAM_non_sens/videos/video001/3519.jpg,CSAM,Non sensitive,video001,3519.jpg,"Caption: A child appears to be expressing distress or frustration, while another individual seems to be reacting with concern or urgency.

Tags: #ChildSafety #ChildEmotionalWellbeing #ParentingTips"
3520.jpg,/CSAM_non_sens/videos/video001/3520.jpg,CSAM,Non sensitive,video001,3520.jpg,"Caption: A child appears to be expressing distress while sitting on a couch next to an adult. The adult seems to be speaking animatedly, possibly in response to the child's expression.

Tags: #ChildSafety #ChildEmotionalWellbeing #SafeEnvironment"
3521.jpg,/CSAM_non_sens/videos/video001/3521.jpg,CSAM,Non sensitive,video001,3521.jpg,"Caption: A child appears to be receiving physical assistance from an adult, possibly helping with dressing or adjusting their clothing. The interaction seems supportive but requires careful observation to ensure safety.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3522.jpg,/CSAM_non_sens/videos/video001/3522.jpg,CSAM,Non sensitive,video001,3522.jpg,"Caption: A child appears to be being restrained by an adult, suggesting a concerning situation.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3523.jpg,/CSAM_non_sens/videos/video001/3523.jpg,CSAM,Non sensitive,video001,3523.jpg,"Caption: A child appears to be being pushed or restrained by another individual, indicating potential physical aggression or mistreatment.

Tags: #ChildSafety #ChildProtection #StopViolence"
3524.jpg,/CSAM_non_sens/videos/video001/3524.jpg,CSAM,Non sensitive,video001,3524.jpg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. The adult seems to be trying to comfort or interact with the child.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #Isolation #Distress"
3525.jpg,/CSAM_non_sens/videos/video001/3525.jpg,CSAM,Non sensitive,video001,3525.jpg,"Caption: A child appears distressed, possibly due to a difficult moment. The adult seems to be trying to comfort or interact with the child.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #ChildWellbeing"
3526.jpg,/CSAM_non_sens/videos/video001/3526.jpg,CSAM,Non sensitive,video001,3526.jpg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. The scene suggests a need for support and safety.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
0864.webp,/CSAM_non_sens/images/0864.webp,CSAM,Non sensitive,0864.webp,0864.webp,"Caption: A child appears distressed, possibly due to isolation or emotional distress. Visible signs of sadness or distress can impact a child's well-being.

Tags: #ChildSafety #ChildProtection #EmotionalWellbeing #Isolation #Distress"
0858.webp,/CSAM_non_sens/images/0858.webp,CSAM,Non sensitive,0858.webp,0858.webp,"Caption: A child appears distressed, with hands raised near their face, possibly indicating fear or distress. Visible signs of vulnerability and emotional distress are evident.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Vulnerability #ChildAbusePrevention"
0901.jpg,/CSAM_non_sens/images/0901.jpg,CSAM,Non sensitive,0901.jpg,0901.jpg,"Caption: A child appears distressed behind bars, suggesting a sense of confinement or restriction.

Tags: #ChildSafety #Isolation #EmotionalDistress #ChildProtection"
0831.webp,/CSAM_non_sens/images/0831.webp,CSAM,Non sensitive,0831.webp,0831.webp,"Caption: A child appears distressed, sitting alone with their head in their hands, suggesting feelings of sadness or distress.

Tags: #ChildSafety #ChildProtection #EmotionalWellbeing"
3127.jpg,/CSAM_non_sens/images/3127.jpg,CSAM,Non sensitive,3127.jpg,3127.jpg,"Caption: A child appears distressed and sad, sitting on a couch while an adult sits beside them. The child's body language suggests sadness and distress.

Tags: #ChildSafety #ChildEmotionalWellbeing #ChildDistress"
0797.webp,/CSAM_non_sens/images/0797.webp,CSAM,Non sensitive,0797.webp,0797.webp,"Caption: A child appears distressed, holding their head in their hands, suggesting feelings of sadness or distress.

Tags: #ChildSafety #ChildEmotionalWellbeing #ChildProtection"
2011.jpg,/CSAM_non_sens/images/2011.jpg,CSAM,Non sensitive,2011.jpg,2011.jpg,"Caption: A child appears to be restrained by multiple hands, suggesting a situation of physical restraint or control. This can be concerning and indicates a need for immediate attention to ensure the child's safety.

Tags: #ChildSafety #ChildProtection #PhysicalRestraint #Vulnerability #EmotionalSupport"
1845.jpg,/CSAM_non_sens/images/1845.jpg,CSAM,Non sensitive,1845.jpg,1845.jpg,"Caption: A child appears distressed, holding a stuffed animal, while another child seems to be speaking or gesturing towards them. Visible physical aggression is not evident, but the scene suggests a tense interaction.

Tags: #ChildSafety #ChildProtection #Bullying #Intimidation #EmotionalDistress"
1847.jpg,/CSAM_non_sens/images/1847.jpg,CSAM,Non sensitive,1847.jpg,1847.jpg,"Caption: A child is carrying a bucket on their head, which could indicate they are working in a field or garden. This action might suggest they are responsible for tasks that require carrying heavy loads.

Tags: #ChildLabor #FieldWork #SafeWorkingConditions"
2042.jpg,/CSAM_non_sens/images/2042.jpg,CSAM,Non sensitive,2042.jpg,2042.jpg,"Caption: A child appears to be carrying a heavy bag, possibly indicating a challenging situation. The child's posture suggests they might be struggling with the weight.

Tags: #ChildSafety #ChildProtection #ChildWellbeing"
0857.webp,/CSAM_non_sens/images/0857.webp,CSAM,Non sensitive,0857.webp,0857.webp,"Caption: A child appears distressed, holding their head in their hands, suggesting emotional distress or sadness.

Tags: #ChildSafety #ChildEmotionalWellbeing #Distress"
0812.webp,/CSAM_non_sens/images/0812.webp,CSAM,Non sensitive,0812.webp,0812.webp,"Caption: A child's hands are raised, showing signs of distress and vulnerability. Visible physical aggression can put a child at serious risk.

Tags: #ChildSafety #ChildProtection #StopViolence #ChildAbuse #VulnerableChildren"
0874.jpeg,/CSAM_non_sens/images/0874.jpeg,CSAM,Non sensitive,0874.jpeg,0874.jpeg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. Visible signs include sadness and a sense of vulnerability.

Tags: #ChildSafety #ChildProtection #EmotionalWellbeing #Isolation #Vulnerability"
1853.jpg,/CSAM_non_sens/images/1853.jpg,CSAM,Non sensitive,1853.jpg,1853.jpg,"Caption: A child is carrying a bowl on their head, which appears to be filled with soil or gravel. The child looks focused and determined, possibly indicating hard work or a labor-intensive task.

Tags: #ChildLabor #HardWork #SafeEnvironment #ChildSafety #ChildProtection"
2065.jpg,/CSAM_non_sens/images/2065.jpg,CSAM,Non sensitive,2065.jpg,2065.jpg,"Caption: A child appears to be hiding behind a wooden structure, showing signs of distress and sadness.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
1821.jpg,/CSAM_non_sens/images/1821.jpg,CSAM,Non sensitive,1821.jpg,1821.jpg,"Caption: A child appears distressed, hugging their knees, while an adult's hand reaches out towards them. This scene suggests a moment of concern or potential conflict.

Tags: #ChildSafety #ChildProtection #ConcernsForChildren"
1924.jpg,/CSAM_non_sens/images/1924.jpg,CSAM,Non sensitive,1924.jpg,1924.jpg,"Caption: A woman appears distressed, with visible bruising on her cheek, suggesting she may have been physically assaulted.

Tags: #ChildSafety #ChildProtection #PhysicalAbuse #Vulnerability #EmotionalDistress"
2047.jpg,/CSAM_non_sens/images/2047.jpg,CSAM,Non sensitive,2047.jpg,2047.jpg,"Caption: A child's hand is raised, possibly in a gesture of distress or seeking help. Visible signs of sadness or distress are evident on the child's face.

Tags: #ChildSafety #ChildProtection #ChildEmotionalWellbeing"
1841.jpg,/CSAM_non_sens/images/1841.jpg,CSAM,Non sensitive,1841.jpg,1841.jpg,"Caption: A child is sitting on the floor, appearing distressed and isolated. Another child is pointing at her, possibly indicating a bullying or intimidating situation.

Tags: #ChildSafety #ChildProtection #StopBullying #Isolation #Distress"
1904.jpg,/CSAM_non_sens/images/1904.jpg,CSAM,Non sensitive,1904.jpg,1904.jpg,"Caption: A child appears to be holding their hand, possibly in a comforting gesture. This could indicate a moment of reassurance or support.

Tags: #ChildSafety #ChildSupport #ComfortingGestures"
0900.jpg,/CSAM_non_sens/images/0900.jpg,CSAM,Non sensitive,0900.jpg,0900.jpg,"Caption: A child is seen with their hand raised, possibly indicating a need for help or protection. Visible signs of distress suggest the child might be in a vulnerable situation.

Tags: #ChildSafety #ChildProtection #VulnerableChildren"
3206.jpg,/CSAM_non_sens/images/3206.jpg,CSAM,Non sensitive,3206.jpg,3206.jpg,"Caption: A child appears distressed and sad, sitting on a couch while an adult sits beside them. The child's body language suggests sadness and distress.

Tags: #ChildSafety #ChildEmotionalWellbeing #ChildDistress"
1993.jpg,/CSAM_non_sens/images/1993.jpg,CSAM,Non sensitive,1993.jpg,1993.jpg,"Caption: A child appears distressed, sitting alone on a dock by the water. The child's posture suggests sadness or distress, possibly indicating feelings of isolation or emotional vulnerability.

Tags: #ChildSafety #ChildProtection #EmotionalVulnerability"
3252.jpg,/CSAM_non_sens/images/3252.jpg,CSAM,Non sensitive,3252.jpg,3252.jpg,"Caption: A woman appears to be pointing at a child, possibly in a confrontational manner. This behavior could indicate a rageful interaction between the two individuals.

Tags: #ChildSafety #ParentChildInteraction #Confrontation #ChildProtection"
3250.jpg,/CSAM_non_sens/videos/video040/3250.jpg,CSAM,Non sensitive,video040,3250.jpg,"Caption: A child appears distressed, holding their head in their hands, suggesting emotional distress or sadness.

Tags: #ChildSafety #ChildEmotionalWellbeing #SupportForChildren"
3251.jpg,/CSAM_non_sens/videos/video040/3251.jpg,CSAM,Non sensitive,video040,3251.jpg,"Caption: A child appears distressed, holding their head in their hands, suggesting emotional distress or sadness.

Tags: #ChildSafety #ChildEmotionalWellbeing #Distress"
1996.jpg,/CSAM_non_sens/images/1996.jpg,CSAM,Non sensitive,1996.jpg,1996.jpg,"Caption: A child appears to be leaning on a stack of bricks, possibly indicating a moment of distress or sadness.

Tags: #ChildSafety #ChildProtection #EmotionalWellbeing"
2072.jpg,/CSAM_non_sens/images/2072.jpg,CSAM,Non sensitive,2072.jpg,2072.jpg,"Caption: A child appears distressed, with visible tears and a worried expression. The child is holding onto a metal bar, suggesting a sense of confinement or restriction.

Tags: #ChildSafety #ChildProtection #Isolation #Distress"
3383.png,/CSAM_non_sens/images/3383.png,CSAM,Non sensitive,3383.png,3383.png,"Caption: A child appears to be being pushed by an adult, which can be dangerous and harmful. It's crucial to ensure that children are safe and protected from such behaviors.

Tags: #ChildSafety #ChildProtection #ChildAbuse #SafeEnvironment #ChildWellbeing"
1988.jpg,/CSAM_non_sens/images/1988.jpg,CSAM,Non sensitive,1988.jpg,1988.jpg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. It's important to ensure children have a safe and supportive environment.

Tags: #ChildSafety #ChildProtection #EmotionalWellbeing"
1916.jpg,/CSAM_non_sens/images/1916.jpg,CSAM,Non sensitive,1916.jpg,1916.jpg,"Caption: A child appears to be in distress, with their arm bound and restrained by another individual. Visible signs of distress include tears and a tense posture.

Tags: #ChildSafety #ChildProtection #ChildAbuse #EmotionalDistress #Vulnerability"
3158.jpg,/CSAM_non_sens/images/3158.jpg,CSAM,Non sensitive,3158.jpg,3158.jpg,"Caption: A child is hugging a stuffed toy while a person stands nearby, holding a belt. The child appears distressed and is seeking comfort.

Tags: #ChildSafety #ChildProtection #ChildAbusePrevention"
3278.jpg,/CSAM_non_sens/videos/video019/3278.jpg,CSAM,Non sensitive,video019,3278.jpg,"Caption: A child appears distressed, leaning against a railing while another child stands nearby. The scene suggests a moment of concern or conflict.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
3279.jpg,/CSAM_non_sens/videos/video019/3279.jpg,CSAM,Non sensitive,video019,3279.jpg,"Caption: A child appears distressed and is being restrained by an adult, suggesting a potential safety concern.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3280.jpg,/CSAM_non_sens/videos/video019/3280.jpg,CSAM,Non sensitive,video019,3280.jpg,"Caption: A child appears to be receiving physical contact from another individual, which could be considered a concerning situation. It is important to ensure that all interactions are safe and appropriate for children.

Tags: #ChildSafety #ChildProtection #PhysicalAggression #SafeEnvironment"
3281.jpg,/CSAM_non_sens/videos/video019/3281.jpg,CSAM,Non sensitive,video019,3281.jpg,"Caption: A child appears to be reaching out to an adult, possibly seeking comfort or assistance. The interaction suggests a moment of concern or need.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3282.jpg,/CSAM_non_sens/videos/video019/3282.jpg,CSAM,Non sensitive,video019,3282.jpg,"Caption: A child appears distressed, possibly due to a recent interaction with another individual. The scene suggests a need for adult intervention to ensure the child's safety and well-being.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3283.jpg,/CSAM_non_sens/videos/video019/3283.jpg,CSAM,Non sensitive,video019,3283.jpg,"Caption: A child appears distressed, possibly due to a difficult moment. The adult's actions suggest a need for intervention to ensure the child's safety and well-being.

Tags: #ChildSafety #ChildProtection #ChildWellbeing #EmotionalSupport #SafeEnvironment"
3284.jpg,/CSAM_non_sens/videos/video019/3284.jpg,CSAM,Non sensitive,video019,3284.jpg,"Caption: A child appears to be reaching out to an adult, who seems to be in a position of authority. The interaction suggests a moment of concern or potential conflict.

Tags: #ChildSafety #ChildProtection #ConcerningInteraction"
3285.jpg,/CSAM_non_sens/videos/video019/3285.jpg,CSAM,Non sensitive,video019,3285.jpg,"Caption: A child appears distressed, possibly due to a difficult moment. The adult seems to be trying to sexually assualt  the child.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3286.jpg,/CSAM_non_sens/videos/video019/3286.jpg,CSAM,Non sensitive,video019,3286.jpg,"Caption: A child appears distressed, possibly due to a difficult moment. The adult seems to be trying to torture the child, indicating taking advantage of helpless.

Tags: #ChildSafety #ChildProtection #ChildWellbeing"
3289.jpg,/CSAM_non_sens/videos/video019/3289.jpg,CSAM,Non sensitive,video019,3289.jpg,"Caption: A child appears distressed, possibly due to a difficult moment. The adult seems to be trying to comfort or interact with the child.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3290.jpg,/CSAM_non_sens/videos/video019/3290.jpg,CSAM,Non sensitive,video019,3290.jpg,"Caption: A child appears to be in distress, possibly due to a lack of attention or interaction from others. The child's body language suggests sadness or fear.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Loneliness #Vulnerability"
3291.jpg,/CSAM_non_sens/videos/video019/3291.jpg,CSAM,Non sensitive,video019,3291.jpg,"Caption: A child appears to be in a tense situation with an adult, possibly indicating a moment of conflict or misunderstanding. The child seems distressed, while the adult stands nearby, holding a belt-like object. The scene suggests a need for intervention to ensure the child's safety and well-being.

Tags: #ChildSafety #ChildProtection #InterventionNeeded"
1920.jpg,/CSAM_non_sens/images/1920.jpg,CSAM,Non sensitive,1920.jpg,1920.jpg,"Caption: A child appears distressed, sitting against a wall with visible signs of distress on their face. The child is wearing sandals and a red garment, and there are several sticks lying nearby.

Tags: #ChildSafety #ChildProtection #Distress #Vulnerability #EmotionalWellbeing"
3299.jpg,/CSAM_non_sens/videos/video003/3299.jpg,CSAM,Non sensitive,video003,3299.jpg,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3323.jpg,/CSAM_non_sens/videos/video003/3323.jpg,CSAM,Non sensitive,video003,3323.jpg,"Caption: A child appears distressed, covering their mouth with their hand, possibly indicating fear or distress. Visible physical aggression is not present.

Tags: #ChildSafety #ChildProtection #Distress #EmotionalSupport"
3412.jpg,/CSAM_non_sens/videos/video003/3412.jpg,CSAM,Non sensitive,video003,3412.jpg,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3414.jpg,/CSAM_non_sens/videos/video003/3414.jpg,CSAM,Non sensitive,video003,3414.jpg,"Caption: A child appears distressed and is being held by an adult in a forest setting. The adult seems to be comforting the child, who looks sad and isolated.

Tags: #ChildSafety #ChildProtection #Isolation #Distress"
3415.jpg,/CSAM_non_sens/videos/video003/3415.jpg,CSAM,Non sensitive,video003,3415.jpg,"Caption: A child appears to be being restrained by an adult in a forest setting. The child seems distressed and is being held back by the adult.

Tags: #ChildSafety #ChildProtection #ChildAbuse #Intimidation #Vulnerability"
3416.jpg,/CSAM_non_sens/videos/video003/3416.jpg,CSAM,Non sensitive,video003,3416.jpg,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3424.jpg,/CSAM_non_sens/videos/video003/3424.jpg,CSAM,Non sensitive,video003,3424.jpg,"Caption: A child appears to be looking up at an adult who is holding a cigarette. The adult seems to be in a position of authority or control.

Tags: #ChildSafety #ChildProtection #Bullying #Intimidation #Vulnerability"
3443.jpg,/CSAM_non_sens/videos/video003/3443.jpg,CSAM,Non sensitive,video003,3443.jpg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. Visible physical aggression is not present.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Isolation #SupportNeeded"
3509.jpg,/CSAM_non_sens/videos/video003/3509.jpg,CSAM,Non sensitive,video003,3509.jpg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. Visible signs include sadness and a lack of engagement with their surroundings.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Isolation #ChildWellbeing"
1983.jpg,/CSAM_non_sens/images/1983.jpg,CSAM,Non sensitive,1983.jpg,1983.jpg,"Caption: A child appears to be sitting alone, possibly feeling distressed or sad. Visible signs of vulnerability and isolation are evident.

Tags: #ChildSafety #ChildProtection #Isolation #Vulnerability #EmotionalWellbeing"
3132.jpg,/CSAM_non_sens/videos/video009/3132.jpg,CSAM,Non sensitive,video009,3132.jpg,"Caption: A child appears to be in distress, possibly due to a verbal confrontation or misunderstanding. The adult seems to be speaking assertively, which could indicate a tense situation.

Tags: #ChildSafety #ChildProtection #VerbalConfrontation #Distress #Understanding"
3382.png,/CSAM_non_sens/videos/video009/3382.png,CSAM,Non sensitive,video009,3382.png,"Caption: A child appears distressed, possibly due to a challenging conversation or interaction. Visible signs of distress include a lack of engagement and a somber expression.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #ChildWellbeing"
3463.jpg,/CSAM_non_sens/videos/video009/3463.jpg,CSAM,Non sensitive,video009,3463.jpg,"Caption: A child appears to be facing a challenging situation, possibly due to emotional distress or isolation. Visible signs of sadness or distress are evident.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #ChildWellbeing"
3464.jpg,/CSAM_non_sens/videos/video009/3464.jpg,CSAM,Non sensitive,video009,3464.jpg,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3466.jpg,/CSAM_non_sens/videos/video009/3466.jpg,CSAM,Non sensitive,video009,3466.jpg,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3467.jpg,/CSAM_non_sens/videos/video009/3467.jpg,CSAM,Non sensitive,video009,3467.jpg,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3468.jpg,/CSAM_non_sens/videos/video009/3468.jpg,CSAM,Non sensitive,video009,3468.jpg,"Caption: Visible physical aggression can pose significant risks to a child's safety. It's crucial to address and prevent such behaviors to ensure every child feels secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
