image name,filepath,label,subtype,group_id,image,text
1918.jpg,/CSAM_non_sens/images/1918.jpg,CSAM,Non sensitive,1918.jpg,1918.jpg,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3505.png,/CSAM_non_sens/images/3505.png,CSAM,Non sensitive,3505.png,3505.png,"Caption: A child appears distressed, possibly due to emotional or psychological factors. Visible signs of distress include sadness and isolation.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #ChildWellbeing"
2029.jpg,/CSAM_non_sens/images/2029.jpg,CSAM,Non sensitive,2029.jpg,2029.jpg,"Caption: A child appears to be huddled against a wall, possibly showing signs of distress or sadness. Visible physical aggression is not evident in this image.

Tags: #ChildSafety #ChildProtection #Loneliness #Distress"
3187.jpg,/CSAM_non_sens/videos/video002/3187.jpg,CSAM,Non sensitive,video002,3187.jpg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. Visible physical aggression is not present.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Isolation #Vulnerability"
3275.jpg,/CSAM_non_sens/videos/video002/3275.jpg,CSAM,Non sensitive,video002,3275.jpg,"Caption: A child appears distressed, possibly due to a challenging situation. Visible signs of distress include sadness and isolation.

Tags: #ChildSafety #ChildProtection #ChildWellbeing"
3287.jpg,/CSAM_non_sens/videos/video002/3287.jpg,CSAM,Non sensitive,video002,3287.jpg,"Caption: A child appears to be being restrained by an adult in a restaurant setting. The child seems distressed and is being held back from a table.

Tags: #ChildSafety #ChildProtection #SafeEnvironment #EmotionalDistress"
3311.jpg,/CSAM_non_sens/videos/video002/3311.jpg,CSAM,Non sensitive,video002,3311.jpg,"Caption: A child appears to be in distress while seated at a table in a restaurant setting. There is a visible interaction between two adults, suggesting possible physical contact or guidance.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3371.jpg,/CSAM_non_sens/videos/video002/3371.jpg,CSAM,Non sensitive,video002,3371.jpg,"Caption: A child appears to be being restrained by an adult, suggesting a concerning situation where physical safety might be at risk.

Tags: #ChildSafety #ChildProtection #PhysicalAggression"
3389.jpg,/CSAM_non_sens/videos/video002/3389.jpg,CSAM,Non sensitive,video002,3389.jpg,"Caption: A child appears to be in distress, possibly due to a lack of attention or interaction from others. This situation highlights the importance of providing children with the emotional support they need.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #ChildWellbeing"
3405.jpg,/CSAM_non_sens/videos/video002/3405.jpg,CSAM,Non sensitive,video002,3405.jpg,"Caption: A child appears to be being pushed by an adult, which could pose a safety risk. It's important to ensure that children are safe and protected from physical aggression.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3407.jpg,/CSAM_non_sens/videos/video002/3407.jpg,CSAM,Non sensitive,video002,3407.jpg,"Caption: A child appears to be engaging in physical aggression towards another child, which can pose significant risks to their safety and well-being.

Tags: #ChildSafety #ChildProtection #PhysicalAggression #ChildAbuse #SafeEnvironment"
3408.jpg,/CSAM_non_sens/videos/video002/3408.jpg,CSAM,Non sensitive,video002,3408.jpg,"Caption: A child appears to be in distress, possibly due to a lack of attention or interaction. The child's body language suggests sadness or fear, which could indicate emotional distress.

Tags: #ChildSafety #ChildEmotionalWellbeing #ChildProtection"
3410.jpg,/CSAM_non_sens/videos/video002/3410.jpg,CSAM,Non sensitive,video002,3410.jpg,"Caption: A child appears to be in distress, possibly due to a lack of attention or interaction from others around them. This situation highlights the importance of ensuring children feel safe and included in group settings.

Tags: #ChildSafety #ChildProtection #Isolation #EmotionalDistress"
3411.jpg,/CSAM_non_sens/videos/video002/3411.jpg,CSAM,Non sensitive,video002,3411.jpg,"Caption: A child appears to be being restrained by an adult, suggesting a concerning situation that could involve physical aggression or mistreatment.

Tags: #ChildSafety #ChildProtection #ConcerningSituation"
3413.jpg,/CSAM_non_sens/videos/video002/3413.jpg,CSAM,Non sensitive,video002,3413.jpg,"Caption: A child appears distressed while seated at a table in a restaurant. An adult is leaning over, seemingly trying to comfort or interact with the child.

Tags: #ChildSafety #ChildProtection #Distress #RestaurantScene"
3421.jpg,/CSAM_non_sens/videos/video002/3421.jpg,CSAM,Non sensitive,video002,3421.jpg,"Caption: A child appears distressed, possibly due to a challenging conversation or interaction. Visible signs of distress include a tense expression and a close proximity to another individual.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #SafeEnvironment"
3432.jpg,/CSAM_non_sens/videos/video002/3432.jpg,CSAM,Non sensitive,video002,3432.jpg,"Caption: A child appears to be distressed, possibly due to isolation or emotional distress. It's important to ensure children feel safe and supported in their environment.

Tags: #ChildSafety #ChildProtection #EmotionalWellbeing"
3454.jpg,/CSAM_non_sens/videos/video002/3454.jpg,CSAM,Non sensitive,video002,3454.jpg,"Caption: A child appears to be sitting alone and looking distressed, possibly indicating feelings of sadness or isolation.

Tags: #ChildSafety #ChildProtection #Loneliness #EmotionalWellbeing"
3465.jpg,/CSAM_non_sens/videos/video002/3465.jpg,CSAM,Non sensitive,video002,3465.jpg,"Caption: A child appears distressed, with hands near the mouth, suggesting sadness or distress. Visible physical aggression is not present.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
3476.jpg,/CSAM_non_sens/videos/video002/3476.jpg,CSAM,Non sensitive,video002,3476.jpg,"Caption: A child appears to be in distress, possibly due to a lack of attention or support. It's important to ensure children feel safe and cared for.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3518.jpg,/CSAM_non_sens/videos/video002/3518.jpg,CSAM,Non sensitive,video002,3518.jpg,"Caption: A child appears to be receiving attention from an adult in a restaurant setting, which could indicate a need for supervision or support.

Tags: #ChildSafety #RestaurantEnvironment #SupervisionNeeded"
3264.jpg,/CSAM_non_sens/images/3264.jpg,CSAM,Non sensitive,3264.jpg,3264.jpg,"Caption: A child appears distressed, possibly due to a challenging situation. It's important to address such concerns to ensure the child's safety and well-being.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #SafeEnvironment"
3499.png,/CSAM_non_sens/videos/video006/3499.png,CSAM,Non sensitive,video006,3499.png,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3502.png,/CSAM_non_sens/videos/video006/3502.png,CSAM,Non sensitive,video006,3502.png,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3220.jpg,/CSAM_non_sens/images/3220.jpg,CSAM,Non sensitive,3220.jpg,3220.jpg,"Caption: A child appears distressed, sitting on a couch with their arms crossed over their head, possibly indicating fear or anxiety.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
1897.jpg,/CSAM_non_sens/images/1897.jpg,CSAM,Non sensitive,1897.jpg,1897.jpg,"Caption: A child appears to be sitting alone, with their body slightly hunched and arms resting on their knees. The lighting creates a dramatic contrast, highlighting the child's silhouette against a dark background.

Tags: #ChildSafety #Isolation #Distress #EmotionalSupport #ChildProtection"
3492.png,/CSAM_non_sens/images/3492.png,CSAM,Non sensitive,3492.png,3492.png,"Caption: A child appears distressed, possibly due to isolation or emotional distress. Visible signs of sadness or distress suggest the need for support and safety.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #Isolation #Distress"
3193.jpg,/CSAM_non_sens/images/3193.jpg,CSAM,Non sensitive,3193.jpg,3193.jpg,"Caption: A child appears distressed and isolated, possibly due to emotional or psychological factors. It's important to address the underlying issues to ensure the child's well-being.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #ChildWellbeing"
1927.jpg,/CSAM_non_sens/images/1927.jpg,CSAM,Non sensitive,1927.jpg,1927.jpg,"Caption: A child's hand reaches out, suggesting a need for help or comfort. Visible physical aggression can put a child at serious risk.

Tags: #ChildSafety #ChildProtection #StopViolence"
3156.jpg,/CSAM_non_sens/images/3156.jpg,CSAM,Non sensitive,3156.jpg,3156.jpg,"Caption: A child appears to be sitting on the floor surrounded by colorful building blocks, while an adult is leaning over, seemingly engaging with the child. The adult's hand is extended towards the child, which could indicate a gesture of scolding.

Tags: #ChildSafety #ChildDevelopment #ChidAtRisk"
2039.jpg,/CSAM_non_sens/images/2039.jpg,CSAM,Non sensitive,2039.jpg,2039.jpg,"Caption: A child appears to be in distress, with hands clasped together, suggesting sadness or fear.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
2041.jpg,/CSAM_non_sens/images/2041.jpg,CSAM,Non sensitive,2041.jpg,2041.jpg,"Caption: A child appears to be in distress, with their hand near their face, possibly indicating sadness or distress.

Tags: #ChildSafety #ChildProtection #EmotionalWellbeing"
1886.jpg,/CSAM_non_sens/images/1886.jpg,CSAM,Non sensitive,1886.jpg,1886.jpg,"Caption: A child appears distressed, sitting on the ground with their hand raised, possibly indicating a need for help or protection.

Tags: #ChildSafety #ChildProtection #Distress #Vulnerability"
2028.jpg,/CSAM_non_sens/images/2028.jpg,CSAM,Non sensitive,2028.jpg,2028.jpg,"Caption: A child appears to be sitting alone, possibly feeling sad or distressed. Visible signs of vulnerability include their posture and the way they are hugging themselves.

Tags: #ChildSafety #ChildProtection #Isolation #Vulnerability #EmotionalWellbeing"
3138.jpg,/CSAM_non_sens/images/3138.jpg,CSAM,Non sensitive,3138.jpg,3138.jpg,"Caption: A child looks distressed while a parent appears to be in a heated conversation in the background. Visible signs of distress include the child's facial expression and body language.

Tags: #ChildSafety #ChildProtection #Distress #EmotionalVulnerability"
1936.jpg,/CSAM_non_sens/images/1936.jpg,CSAM,Non sensitive,1936.jpg,1936.jpg,"Caption: A child's hand is raised, possibly in a gesture of distress or seeking help. Visible signs of sadness or distress are evident on the child's face.

Tags: #ChildSafety #ChildProtection #ChildEmotionalWellbeing"
3292.jpg,/CSAM_non_sens/videos/video018/3292.jpg,CSAM,Non sensitive,video018,3292.jpg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. Visible signs include sadness and a lack of engagement with their surroundings.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Isolation #ChildWellbeing"
3293.jpg,/CSAM_non_sens/videos/video018/3293.jpg,CSAM,Non sensitive,video018,3293.jpg,"Caption: A child appears to be sitting alone, possibly feeling isolated or distressed. Visible physical aggression is not present in this image.

Tags: #ChildSafety #ChildProtection #Isolation #Distress"
3294.jpg,/CSAM_non_sens/videos/video018/3294.jpg,CSAM,Non sensitive,video018,3294.jpg,"Caption: A child appears to be in distress, possibly due to sadness or fear, as they lean against a wall. The environment looks like a home setting with furniture visible.

Tags: #ChildSafety #ChildProtection #ChildWellbeing #EmotionalSupport #SafeEnvironment"
3295.jpg,/CSAM_non_sens/videos/video018/3295.jpg,CSAM,Non sensitive,video018,3295.jpg,"Caption: A woman appears to be physically restraining a child, pointing her finger at them. The child looks distressed and is sitting on the floor.

Tags: #ChildSafety #ChildProtection #PhysicalAggression #Intimidation #Vulnerability"
3296.jpg,/CSAM_non_sens/videos/video018/3296.jpg,CSAM,Non sensitive,video018,3296.jpg,"Caption: A woman is holding hands with a young girl, possibly trying to comfort her. The interaction suggests a moment of concern or support.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3297.jpg,/CSAM_non_sens/videos/video018/3297.jpg,CSAM,Non sensitive,video018,3297.jpg,"Caption: A child appears to be being held by another individual, possibly in a comforting or protective manner. Visible physical contact suggests a close interaction between the two individuals.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3298.jpg,/CSAM_non_sens/videos/video018/3298.jpg,CSAM,Non sensitive,video018,3298.jpg,"Caption: A child appears to be being restrained by another individual, suggesting a concerning situation.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3301.jpg,/CSAM_non_sens/videos/video018/3301.jpg,CSAM,Non sensitive,video018,3301.jpg,"Caption: A child appears to be being restrained by another child, suggesting a concerning situation.

Tags: #ChildSafety #ChildProtection #SafeEnvironment"
3302.jpg,/CSAM_non_sens/videos/video018/3302.jpg,CSAM,Non sensitive,video018,3302.jpg,"Caption: A child appears to be reaching out towards another person, possibly indicating a need for assistance or comfort. The scene suggests a moment of vulnerability or distress.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3303.jpg,/CSAM_non_sens/videos/video018/3303.jpg,CSAM,Non sensitive,video018,3303.jpg,"Caption: A child appears to be seeking comfort under an umbrella from an adult, suggesting a need for protection or reassurance.

Tags: #ChildSafety #ChildProtection #Comfort"
3304.jpg,/CSAM_non_sens/videos/video018/3304.jpg,CSAM,Non sensitive,video018,3304.jpg,"Caption: A child appears to be being held back by another child under an umbrella, possibly to protect them from rain. This situation raises concerns about safety and potential abuse.

Tags: #ChildSafety #ChildProtection #SafeEnvironment #AbusePrevention"
3305.jpg,/CSAM_non_sens/videos/video018/3305.jpg,CSAM,Non sensitive,video018,3305.jpg,"Caption: A child is seen holding an umbrella, possibly due to rain, while standing near a door. The child appears to be looking inside, suggesting curiosity or concern.

Tags: #ChildSafety #ChildProtection #RainyDayConcerns"
3306.jpg,/CSAM_non_sens/videos/video018/3306.jpg,CSAM,Non sensitive,video018,3306.jpg,"Caption: A child appears to be reaching out towards another person, possibly indicating a need for assistance or comfort. The interaction suggests a moment of vulnerability or distress.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3307.jpg,/CSAM_non_sens/videos/video018/3307.jpg,CSAM,Non sensitive,video018,3307.jpg,"Caption: A child appears distressed, leaning against a door while another person stands nearby. The scene suggests a moment of concern or conflict.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
3308.jpg,/CSAM_non_sens/videos/video018/3308.jpg,CSAM,Non sensitive,video018,3308.jpg,"Caption: A child appears distressed, possibly crying or upset, while another person is nearby. Visible signs of distress include tears and facial expressions indicating sadness or fear.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #ChildAbusePrevention"
3309.jpg,/CSAM_non_sens/videos/video018/3309.jpg,CSAM,Non sensitive,video018,3309.jpg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. Visible signs include sadness and a lack of engagement.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Isolation #SupportNeeded"
3310.jpg,/CSAM_non_sens/videos/video018/3310.jpg,CSAM,Non sensitive,video018,3310.jpg,"Caption: A child appears distressed and is being held by an adult, possibly indicating a need for support or comfort.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3313.jpg,/CSAM_non_sens/videos/video018/3313.jpg,CSAM,Non sensitive,video018,3313.jpg,"Caption: A child appears distressed, possibly crying or upset, while another person stands close by. Visible signs of distress include tears and a worried expression.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Crying #DistressedChild"
3314.jpg,/CSAM_non_sens/videos/video018/3314.jpg,CSAM,Non sensitive,video018,3314.jpg,"Caption: A child appears distressed, possibly due to fear or sadness, as they lean against a wall.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
3315.jpg,/CSAM_non_sens/videos/video018/3315.jpg,CSAM,Non sensitive,video018,3315.jpg,"Caption: A child appears distressed, possibly crying or upset, while being held by an adult. Visible signs of distress include tears and a worried expression.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Crying #DistressedChild"
3316.jpg,/CSAM_non_sens/videos/video018/3316.jpg,CSAM,Non sensitive,video018,3316.jpg,"Caption: A child appears distressed, possibly crying or in distress, while another person is holding their hand. This situation raises concerns about potential emotional or physical harm.

Tags: #ChildSafety #ChildProtection #EmotionalHarm #Distress #Vulnerability"
3317.jpg,/CSAM_non_sens/videos/video018/3317.jpg,CSAM,Non sensitive,video018,3317.jpg,"Caption: A child appears distressed, possibly due to isolation or emotional distress. Visible signs of sadness or distress are evident.

Tags: #ChildSafety #ChildProtection #EmotionalWellbeing #Isolation #Distress"
1832.jpg,/CSAM_non_sens/images/1832.jpg,CSAM,Non sensitive,1832.jpg,1832.jpg,"Caption: A child appears distressed, possibly due to emotional or psychological factors. Visible signs of distress include open mouth and wide eyes, indicating fear or sadness.

Tags: #ChildSafety #ChildEmotionalWellbeing #ChildProtection"
1863.jpg,/CSAM_non_sens/images/1863.jpg,CSAM,Non sensitive,1863.jpg,1863.jpg,"Caption: A child appears distressed, with hands clenched tightly on the floor, suggesting fear or distress.

Tags: #ChildSafety #ChildProtection #Distress #EmotionalVulnerability"
3204.jpg,/CSAM_non_sens/images/3204.jpg,CSAM,Non sensitive,3204.jpg,3204.jpg,"Caption: A child appears distressed, possibly due to a difficult moment. Visible signs of sadness or distress suggest the need for support and understanding.

Tags: #ChildSafety #ChildWellbeing #EmotionalSupport"
1965.jpg,/CSAM_non_sens/images/1965.jpg,CSAM,Non sensitive,1965.jpg,1965.jpg,"Caption: A child appears to be in distress, possibly due to isolation or emotional distress. Visible signs include sadness and vulnerability.

Tags: #ChildSafety #ChildProtection #EmotionalDistress #Isolation #Vulnerability"
0889.jpg,/CSAM_non_sens/images/0889.jpg,CSAM,Non sensitive,0889.jpg,0889.jpg,"Caption: A child appears to be hiding behind a pile of clothes, showing signs of distress or sadness.

Tags: #ChildSafety #ChildProtection #ChildWellbeing"
1925.jpg,/CSAM_non_sens/images/1925.jpg,CSAM,Non sensitive,1925.jpg,1925.jpg,"Caption: A child appears to be looking up with a curious expression, possibly indicating curiosity or confusion. The child is wearing a red shirt and has a necklace around their neck.

Tags: #ChildCuriosity #ChildConfusion #ChildSafety #ChildProtection #UnderstandingChildren"
1931.jpg,/CSAM_non_sens/images/1931.jpg,CSAM,Non sensitive,1931.jpg,1931.jpg,"Caption: A child appears distressed, covering their face with their hand, suggesting feelings of sadness or fear.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
3381.jpg,/CSAM_non_sens/images/3381.jpg,CSAM,Non sensitive,3381.jpg,3381.jpg,"Caption: A child appears to be crouching against a wall, possibly showing signs of distress or sadness. Visible physical aggression is not apparent in this image.

Tags: #ChildSafety #ChildProtection #ChildEmotionalHealth #Loneliness #Distress"
0842.webp,/CSAM_non_sens/images/0842.webp,CSAM,Non sensitive,0842.webp,0842.webp,"Caption: Three young people are standing together, with one pointing at something off-screen. The person being pointed at appears to be looking down at their phone.

Tags: #ChildSafety #ChildProtection #Bullying #Intimidation #Vulnerability"
1977.jpg,/CSAM_non_sens/images/1977.jpg,CSAM,Non sensitive,1977.jpg,1977.jpg,"Caption: A child appears distressed, covering their face with their hands, suggesting feelings of sadness or fear.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
3166.jpg,/CSAM_non_sens/videos/video037/3166.jpg,CSAM,Non sensitive,video037,3166.jpg,"Caption: A child is holding a teddy bear while a man stands behind her, holding a remote control. The child appears distressed and isolated.

Tags: #ChildSafety #ChildProtection #Isolation #Distress"
3167.jpg,/CSAM_non_sens/videos/video037/3167.jpg,CSAM,Non sensitive,video037,3167.jpg,"Caption: A woman appears to be bending over, possibly in an attempt to comfort or interact with a distressed child sitting on a couch. The child seems to be in a vulnerable position, with their head down and hands covering their ears.

Tags: #ChildSafety #ChildProtection #EmotionalSupport #VulnerableChild"
3477.png,/CSAM_non_sens/images/3477.png,CSAM,Non sensitive,3477.png,3477.png,"Caption: A child appears distressed and is sitting alone, while another child points a finger, possibly indicating a bullying or aggressive act.

Tags: #ChildSafety #ChildProtection #StopBullying #EmotionalAbuse #Vulnerability"
3227.jpg,/CSAM_non_sens/videos/video021/3227.jpg,CSAM,Non sensitive,video021,3227.jpg,"Caption: A child appears to be being restrained by another individual, suggesting a concerning situation. Physical aggression or restraint should never be tolerated.

Tags: #ChildSafety #ChildProtection #StopViolence"
3238.jpg,/CSAM_non_sens/videos/video021/3238.jpg,CSAM,Non sensitive,video021,3238.jpg,"Caption: A child appears to be facing a challenging situation on the street. The child seems to be interacting with another individual who is standing close by. The child's posture suggests they might be feeling distressed or uncomfortable.

Tags: #ChildSafety #ChildProtection #ChildWellbeing #SafeEnvironment #EmotionalSupport"
3240.jpg,/CSAM_non_sens/videos/video021/3240.jpg,CSAM,Non sensitive,video021,3240.jpg,"Caption: A child appears to be being restrained by another individual on a residential street. The child seems distressed, possibly due to fear or isolation.

Tags: #ChildSafety #ChildProtection #Isolation #Distress"
3241.jpg,/CSAM_non_sens/videos/video021/3241.jpg,CSAM,Non sensitive,video021,3241.jpg,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3242.jpg,/CSAM_non_sens/videos/video021/3242.jpg,CSAM,Non sensitive,video021,3242.jpg,"Caption: A child appears to be being pushed by another individual on a sidewalk. This behavior can be concerning and put the child at risk.

Tags: #ChildSafety #ChildProtection #StopBullying"
3243.jpg,/CSAM_non_sens/videos/video021/3243.jpg,CSAM,Non sensitive,video021,3243.jpg,"Caption: Visible physical aggression can pose significant risks to a child's safety. Hitting and violence should never be tolerated, and every child deserves to feel secure and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3244.jpg,/CSAM_non_sens/videos/video021/3244.jpg,CSAM,Non sensitive,video021,3244.jpg,"Caption: Visible physical aggression can put a child at serious risk. Hitting and violence should never be normalized, and every child deserves to feel safe and protected.

Tags: #ChildSafety #ChildProtection #StopViolence"
3245.jpg,/CSAM_non_sens/videos/video021/3245.jpg,CSAM,Non sensitive,video021,3245.jpg,"Caption: A child appears to be being restrained by an adult, suggesting potential physical aggression or mistreatment.

Tags: #ChildSafety #ChildProtection #StopViolence"
1870.jpg,/CSAM_non_sens/images/1870.jpg,CSAM,Non sensitive,1870.jpg,1870.jpg,"Caption: A child is sitting on the ground near a cooking area, appearing distressed and isolated. Visible physical aggression is not present, but the child's posture suggests vulnerability and discomfort.

Tags: #ChildSafety #ChildProtection #Isolation #Vulnerability #Distress"
1855.jpg,/CSAM_non_sens/images/1855.jpg,CSAM,Non sensitive,1855.jpg,1855.jpg,"Caption: Children are carrying water containers on their heads, indicating they might be involved in daily chores or fetching water. This scene highlights the importance of providing safe and accessible water resources for all.

Tags: #WaterAccess #ChildLabor #SafeWaterResources"
0869.jpg,/CSAM_non_sens/images/0869.jpg,CSAM,Non sensitive,0869.jpg,0869.jpg,"Caption: A child appears distressed, possibly crying, in a dimly lit room, suggesting feelings of sadness or distress.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
1968.jpg,/CSAM_non_sens/images/1968.jpg,CSAM,Non sensitive,1968.jpg,1968.jpg,"Caption: A child appears to be in distress, possibly due to isolation or emotional distress. Visible signs include sadness and a sense of vulnerability.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
3168.jpg,/CSAM_non_sens/images/3168.jpg,CSAM,Non sensitive,3168.jpg,3168.jpg,"Caption: A child appears distressed, with hands raised in a defensive gesture. The scene suggests a moment of conflict or emotional distress.

Tags: #ChildSafety #ChildProtection #EmotionalDistress"
1859.jpg,/CSAM_non_sens/images/1859.jpg,CSAM,Non sensitive,1859.jpg,1859.jpg,"Caption: A child appears to be working near machinery, possibly under supervision, but there is no clear indication of physical aggression or bullying.

Tags: #ChildSafety #ChildProtection #WorkEnvironment #ChildCare #ChildWelfare"
1986.jpg,/CSAM_non_sens/images/1986.jpg,CSAM,Non sensitive,1986.jpg,1986.jpg,"Caption: A child appears to be in distress, with their arm raised, possibly in a gesture of distress or seeking comfort. The background is dark, emphasizing the child's silhouette.

Tags: #ChildSafety #ChildProtection #Distress #EmotionalSupport"
3216.jpg,/CSAM_non_sens/images/3216.jpg,CSAM,Non sensitive,3216.jpg,3216.jpg,"Caption: A child appears distressed, hugging a person who seems to be comforting them. Visible signs of distress include tears and a sad expression.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3256.jpg,/CSAM_non_sens/images/3256.jpg,CSAM,Non sensitive,3256.jpg,3256.jpg,"Caption: A child appears distressed, possibly due to a challenging situation. It's important to ensure children are safe and supported.

Tags: #ChildSafety #ChildProtection #EmotionalSupport"
3196.jpg,/CSAM_non_sens/videos/video036/3196.jpg,CSAM,Non sensitive,video036,3196.jpg,"Caption: A child appears distressed while sitting on a couch, with their hand raised near their ear, possibly indicating discomfort or distress. The adult next to them is gesturing with their hand, which could suggest a conversation or interaction.

Tags: #ChildSafety #ChildProtection #Distress #EmotionalSupport"
3197.jpg,/CSAM_non_sens/videos/video036/3197.jpg,CSAM,Non sensitive,video036,3197.jpg,"Caption: A child is sitting on the floor with a teddy bear, while a parent sits on the couch with arms raised, seemingly in a state of distress or frustration. The child appears to be looking up at the parent in fear.

Tags: #ChildSafety #ParentalDistress #ChildIsolation #EmotionalSupport"
1971.jpg,/CSAM_non_sens/images/1971.jpg,CSAM,Non sensitive,1971.jpg,1971.jpg,"Caption: A child appears distressed, with visible bruises on their knees, suggesting possible physical harm or neglect.

Tags: #ChildSafety #ChildProtection #ChildAbuse #VulnerableChildren #SafeEnvironment"
3360.jpg,/CSAM_non_sens/images/3360.jpg,CSAM,Non sensitive,3360.jpg,3360.jpg,"Caption: A child appears distressed and is being pushed by another individual. This behavior can be dangerous and should be addressed immediately to ensure the child's safety.

Tags: #ChildSafety #ChildProtection #SafeEnvironment #ChildAbusePrevention"
2016.jpg,/CSAM_non_sens/images/2016.jpg,CSAM,Non sensitive,2016.jpg,2016.jpg,"Caption: A child is seen with their hands raised, covering their face, and their mouth sealed with tape. The word ""STOP"" is written on their hand, indicating a call for action against violence.

Tags: #ChildSafety #ChildProtection #StopViolence #ChildAbuse #ChildMaltreatment"
3249.jpg,/CSAM_non_sens/images/3249.jpg,CSAM,Non sensitive,3249.jpg,3249.jpg,"Caption: A child appears to be in distress, possibly due to sadness or fear. Visible signs of emotional distress include a somber expression and a sense of isolation.

Tags: #ChildSafety #ChildEmotionalWellbeing #ChildProtection"
3248.jpg,/CSAM_non_sens/images/3248.jpg,CSAM,Non sensitive,3248.jpg,3248.jpg,"Caption: A child appears distressed, with their hand on their head, suggesting feelings of sadness or distress.

Tags: #ChildSafety #ChildProtection #EmotionalWellbeing"
1867.jpg,/CSAM_non_sens/images/1867.jpg,CSAM,Non sensitive,1867.jpg,1867.jpg,"Caption: A child's teddy bear is alone in a dimly lit room, suggesting feelings of loneliness or sadness. This scene highlights the importance of providing comfort and support to children who may be experiencing emotional distress.

Tags: #ChildLoneliness #ChildEmotionalWellbeing #ChildSafety"
3159.jpg,/CSAM_non_sens/images/3159.jpg,CSAM,Non sensitive,3159.jpg,3159.jpg,"Caption: A child is being held by an adult while another hand points towards them, indicating a potential threat or warning.

Tags: #ChildSafety #ChildProtection #Intimidation #Vulnerability"
0822.webp,/CSAM_non_sens/images/0822.webp,CSAM,Non sensitive,0822.webp,0822.webp,"Caption: A child appears distressed, possibly crying or in distress. Visible signs of sadness or emotional distress are evident.

Tags: #ChildSafety #ChildEmotionalWellbeing #ChildProtection"
1910.jpg,/CSAM_non_sens/images/1910.jpg,CSAM,Non sensitive,1910.jpg,1910.jpg,"Caption: A child appears to be sitting alone near a barbed wire fence, surrounded by vegetation. The child seems to be in a vulnerable position, possibly indicating feelings of sadness or distress.

Tags: #ChildSafety #ChildProtection #Isolation #Vulnerability #EmotionalWellbeing"
3124.jpg,/CSAM_non_sens/images/3124.jpg,CSAM,Non sensitive,3124.jpg,3124.jpg,"Caption: A mother and son are looking out a window, possibly reflecting on something troubling. Their body language suggests concern and worry.the mother is worried with her child.

Tags: #ChildSafety #ParentingChallenges #EmotionalSupport"
3225.jpg,/CSAM_non_sens/images/3225.jpg,CSAM,Non sensitive,3225.jpg,3225.jpg,"Caption: A child appears distressed while parents engage in a heated argument, potentially putting the child at risk of emotional harm.

Tags: #ChildSafety #ParentalConflict #EmotionalHarm #ChildProtection"
